date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:15:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:15:33%20GMT	https://saintnicholashospital.com/team-member/dr-ebun-bamgboye-mbbs-fwacp/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/team-member/dr-ebun-bamgboye-mbbs-fwacp/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/team-member/dr-ebun-bamgboye-mbbs-fwacp/)
00:15:35	87548/87548	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:15:33%20GMT	https://saintnicholashospital.com/team-member/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/team-member/index.html	(from https://saintnicholashospital.com/team-member/dr-ebun-bamgboye-mbbs-fwacp/)
00:15:36	106435/106435	---M--	200	added ('OK')	image/jpeg	etag:%2219fc3-5c5d06477de40%22	https://saintnicholashospital.com/wp-content/uploads/2021/04/hay-22.jpg	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-content/uploads/2021/04/hay-22.jpg	(from https://saintnicholashospital.com/team-member/dr-margaret-ifeanyi-nwachukwu-mbbs-fmcr/)
00:15:36	71510/71510	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:15:34%20GMT	https://saintnicholashospital.com/team-group/consultants/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/team-group/consultants/index.html	(from https://saintnicholashospital.com/team-member/dr-ebun-bamgboye-mbbs-fwacp/)
00:15:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:15:35%20GMT	https://saintnicholashospital.com/?p=259	C:/My%20Web%20Sites/chops/saintnicholashospital.com/indexc544.html	(from https://saintnicholashospital.com/team-member/dr-margaret-ifeanyi-nwachukwu-mbbs-fmcr/)
00:15:36	2996/2996	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:15:35%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2Fteam-member%2Fdr-margaret-ifeanyi-nwachukwu-mbbs-fmcr%2F	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embedc8d8.json	(from https://saintnicholashospital.com/team-member/dr-margaret-ifeanyi-nwachukwu-mbbs-fmcr/)
00:15:38	3097/3097	---MC-	200	added ('OK')	text/xml	date:Tue,%2004%20Jul%202023%2023:15:36%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2Fteam-member%2Fdr-margaret-ifeanyi-nwachukwu-mbbs-fmcr%2F&format=xml	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embedb9ce	(from https://saintnicholashospital.com/team-member/dr-margaret-ifeanyi-nwachukwu-mbbs-fmcr/)
00:15:38	150510/150510	---M--	200	added ('OK')	image/jpeg	etag:%2224bee-5be018e49cfc0%22	https://saintnicholashospital.com/wp-content/uploads/2021/03/DR.-ADELOYE-1024x856-1.jpg	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-content/uploads/2021/03/DR.-ADELOYE-1024x856-1.jpg	(from https://saintnicholashospital.com/team-member/dr-adeloye-olukayode-ayodeji-mbbsib-fmcog/)
00:15:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:15:37%20GMT	https://saintnicholashospital.com/team-member/dr-margaret-ifeanyi-nwachukwu-mbbs-fmcr/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/team-member/dr-margaret-ifeanyi-nwachukwu-mbbs-fmcr/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/team-member/dr-margaret-ifeanyi-nwachukwu-mbbs-fmcr/)
00:15:39	2949/2949	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:15:38%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2Fteam-member%2Fdr-adeloye-olukayode-ayodeji-mbbsib-fmcog%2F	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embede1d1.json	(from https://saintnicholashospital.com/team-member/dr-adeloye-olukayode-ayodeji-mbbsib-fmcog/)
00:15:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:15:38%20GMT	https://saintnicholashospital.com/?p=269	C:/My%20Web%20Sites/chops/saintnicholashospital.com/index67bc.html	(from https://saintnicholashospital.com/team-member/dr-adeloye-olukayode-ayodeji-mbbsib-fmcog/)
00:15:41	3049/3049	---MC-	200	added ('OK')	text/xml	date:Tue,%2004%20Jul%202023%2023:15:39%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2Fteam-member%2Fdr-adeloye-olukayode-ayodeji-mbbsib-fmcog%2F&format=xml	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embede6ac	(from https://saintnicholashospital.com/team-member/dr-adeloye-olukayode-ayodeji-mbbsib-fmcog/)
00:15:44	2838/2838	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:15:41%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2Fteam-member%2Fdr-bashir-oyeyemi-mbbs-fmcpaed%2F	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embed0295.json	(from https://saintnicholashospital.com/team-member/dr-bashir-oyeyemi-mbbs-fmcpaed/)
00:15:44	1522347/1522347	---M--	200	added ('OK')	image/png	etag:%22173aab-5c5d0651074c0%22	https://saintnicholashospital.com/wp-content/uploads/2021/04/hay-36.png	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-content/uploads/2021/04/hay-36.png	(from https://saintnicholashospital.com/team-member/dr-bashir-oyeyemi-mbbs-fmcpaed/)
00:15:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:15:42%20GMT	https://saintnicholashospital.com/?p=272	C:/My%20Web%20Sites/chops/saintnicholashospital.com/indexcde3.html	(from https://saintnicholashospital.com/team-member/dr-bashir-oyeyemi-mbbs-fmcpaed/)
00:15:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:15:42%20GMT	https://saintnicholashospital.com/team-member/dr-adeloye-olukayode-ayodeji-mbbsib-fmcog/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/team-member/dr-adeloye-olukayode-ayodeji-mbbsib-fmcog/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/team-member/dr-adeloye-olukayode-ayodeji-mbbsib-fmcog/)
00:15:45	2939/2939	---MC-	200	added ('OK')	text/xml	date:Tue,%2004%20Jul%202023%2023:15:43%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2Fteam-member%2Fdr-bashir-oyeyemi-mbbs-fmcpaed%2F&format=xml	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embedecac	(from https://saintnicholashospital.com/team-member/dr-bashir-oyeyemi-mbbs-fmcpaed/)
00:15:46	82625/82625	---M--	200	added ('OK')	image/jpeg	etag:%22142c1-5c5d0928ae980%22	https://saintnicholashospital.com/wp-content/uploads/2021/04/hay-24.jpg	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-content/uploads/2021/04/hay-24.jpg	(from https://saintnicholashospital.com/team-member/dr-emeka-kingsley-mbbs-fwacs-fmcr/)
00:15:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:15:45%20GMT	https://saintnicholashospital.com/team-member/dr-bashir-oyeyemi-mbbs-fmcpaed/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/team-member/dr-bashir-oyeyemi-mbbs-fmcpaed/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/team-member/dr-bashir-oyeyemi-mbbs-fmcpaed/)
00:15:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:15:46%20GMT	https://saintnicholashospital.com/?p=6178	C:/My%20Web%20Sites/chops/saintnicholashospital.com/indexb28b.html	(from https://saintnicholashospital.com/team-member/dr-emeka-kingsley-mbbs-fwacs-fmcr/)
00:15:47	2840/2840	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:15:45%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2Fteam-member%2Fdr-emeka-kingsley-mbbs-fwacs-fmcr%2F	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embed2a5a.json	(from https://saintnicholashospital.com/team-member/dr-emeka-kingsley-mbbs-fwacs-fmcr/)
00:15:49	2941/2941	---MC-	200	added ('OK')	text/xml	date:Tue,%2004%20Jul%202023%2023:15:47%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2Fteam-member%2Fdr-emeka-kingsley-mbbs-fwacs-fmcr%2F&format=xml	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embed75f1	(from https://saintnicholashospital.com/team-member/dr-emeka-kingsley-mbbs-fwacs-fmcr/)
00:15:49	89947/89947	---M--	200	added ('OK')	image/jpeg	etag:%2215f5b-5c5d066231d40%22	https://saintnicholashospital.com/wp-content/uploads/2021/04/hay-18.jpg	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-content/uploads/2021/04/hay-18.jpg	(from https://saintnicholashospital.com/team-member/dr-aderemi-adelaja-mbchb-fmcp/)
00:15:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:15:48%20GMT	https://saintnicholashospital.com/team-member/dr-emeka-kingsley-mbbs-fwacs-fmcr/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/team-member/dr-emeka-kingsley-mbbs-fwacs-fmcr/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/team-member/dr-emeka-kingsley-mbbs-fwacs-fmcr/)
00:15:50	2843/2843	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:15:48%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2Fteam-member%2Fdr-aderemi-adelaja-mbchb-fmcp%2F	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embedc830.json	(from https://saintnicholashospital.com/team-member/dr-aderemi-adelaja-mbchb-fmcp/)
00:15:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:15:49%20GMT	https://saintnicholashospital.com/?p=6183	C:/My%20Web%20Sites/chops/saintnicholashospital.com/indexed9a.html	(from https://saintnicholashospital.com/team-member/dr-aderemi-adelaja-mbchb-fmcp/)
00:15:52	2944/2944	---MC-	200	added ('OK')	text/xml	date:Tue,%2004%20Jul%202023%2023:15:50%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2Fteam-member%2Fdr-aderemi-adelaja-mbchb-fmcp%2F&format=xml	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embede34d	(from https://saintnicholashospital.com/team-member/dr-aderemi-adelaja-mbchb-fmcp/)
00:15:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:15:51%20GMT	https://saintnicholashospital.com/team-member/dr-aderemi-adelaja-mbchb-fmcp/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/team-member/dr-aderemi-adelaja-mbchb-fmcp/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/team-member/dr-aderemi-adelaja-mbchb-fmcp/)
00:15:53	871549/871549	---M--	200	added ('OK')	image/png	etag:%22d4c7d-5f1ff15596e46%22	https://saintnicholashospital.com/wp-content/uploads/2023/01/Dr-Ijoukhumo-Ethel-Egbekun.png	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-content/uploads/2023/01/Dr-Ijoukhumo-Ethel-Egbekun.png	(from https://saintnicholashospital.com/team-member/dr-ijoukhumo-ethel-egbekun-mbbs-fmc-ortho-fwacs/)
00:15:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:15:53%20GMT	https://saintnicholashospital.com/?p=7637	C:/My%20Web%20Sites/chops/saintnicholashospital.com/index4bad.html	(from https://saintnicholashospital.com/team-member/dr-ijoukhumo-ethel-egbekun-mbbs-fmc-ortho-fwacs/)
00:15:57	2964/2964	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:15:55%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2Fteam-member%2Fdr-ijoukhumo-ethel-egbekun-mbbs-fmc-ortho-fwacs%2F	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embedc34c.json	(from https://saintnicholashospital.com/team-member/dr-ijoukhumo-ethel-egbekun-mbbs-fmc-ortho-fwacs/)
00:15:59	3065/3065	---MC-	200	added ('OK')	text/xml	date:Tue,%2004%20Jul%202023%2023:15:57%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2Fteam-member%2Fdr-ijoukhumo-ethel-egbekun-mbbs-fmc-ortho-fwacs%2F&format=xml	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embed66cd	(from https://saintnicholashospital.com/team-member/dr-ijoukhumo-ethel-egbekun-mbbs-fmc-ortho-fwacs/)
00:16:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:15:59%20GMT	https://saintnicholashospital.com/team-member/dr-ijoukhumo-ethel-egbekun-mbbs-fmc-ortho-fwacs/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/team-member/dr-ijoukhumo-ethel-egbekun-mbbs-fmc-ortho-fwacs/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/team-member/dr-ijoukhumo-ethel-egbekun-mbbs-fmc-ortho-fwacs/)
00:16:01	8549/8549	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:15:59%20GMT	https://saintnicholashospital.com/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/wp/v2/categories/1.json	(from https://saintnicholashospital.com/category/uncategorized/)
00:16:01	75410/75410	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:15:59%20GMT	https://saintnicholashospital.com/category/uncategorized/page/2/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/category/uncategorized/page/2/index.html	(from https://saintnicholashospital.com/category/uncategorized/)
00:16:01	69303/69303	---MC-	200	added ('OK')	application/rss+xml	etag:%2246b6640367420a2134a4efddbef84edb%22	https://saintnicholashospital.com/category/uncategorized/feed/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/category/uncategorized/feed/index.html	(from https://saintnicholashospital.com/category/uncategorized/)
00:16:05	79801/79801	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:16:01%20GMT	https://saintnicholashospital.com/2020/08/13/disclaimer/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2020/08/13/disclaimer/index.html	(from https://saintnicholashospital.com/category/uncategorized/)
00:16:05	51702/51702	---M--	200	added ('OK')	image/jpeg	etag:%227ab779a9fb784705%22	https://i0.wp.com/saintnicholashospital.com/wp-content/uploads/2019/11/Quad-screening-Test.jpg?fit=600%2C713&ssl=1	C:/My%20Web%20Sites/chops/i0.wp.com/saintnicholashospital.com/wp-content/uploads/2019/11/Quad-screening-Test92e2.jpg	(from https://saintnicholashospital.com/category/uncategorized/)
00:16:05	58239/58239	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jul%202023%2023:16:01%20GMT	https://saintnicholashospital.com/category/uncategorized/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/category/uncategorized/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/category/uncategorized/)
00:16:06	104216/104216	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:16:03%20GMT	https://saintnicholashospital.com/2019/12/04/nursing-internship-program-internship-nicholas-hospital/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2019/12/04/nursing-internship-program-internship-nicholas-hospital/index.html	(from https://saintnicholashospital.com/category/uncategorized/)
00:16:06	98923/98923	---M--	200	added ('OK')	image/jpeg	etag:%228e80c462913be66b%22	https://i0.wp.com/saintnicholashospital.com/wp-content/uploads/2019/08/Apheresis-St.-Nicholas-Hospital.jpeg?fit=756%2C1008&ssl=1	C:/My%20Web%20Sites/chops/i0.wp.com/saintnicholashospital.com/wp-content/uploads/2019/08/Apheresis-St.-Nicholas-Hospital2bda.jpg	(from https://saintnicholashospital.com/category/uncategorized/)
00:16:07	88440/88440	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:16:04%20GMT	https://saintnicholashospital.com/2019/11/05/quad-screen-test/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2019/11/05/quad-screen-test/index.html	(from https://saintnicholashospital.com/category/uncategorized/)
00:16:07	95286/95286	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:16:05%20GMT	https://saintnicholashospital.com/2019/08/27/therapeutic-apheresis-in-st-nicholas-hospital-lagos/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2019/08/27/therapeutic-apheresis-in-st-nicholas-hospital-lagos/index.html	(from https://saintnicholashospital.com/category/uncategorized/)
00:16:08	82724/82724	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:16:05%20GMT	https://saintnicholashospital.com/2019/08/06/vascular-access-camp-st-nicholas-hospital-to-provide-free-procedure-for-patients/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2019/08/06/vascular-access-camp-st-nicholas-hospital-to-provide-free-procedure-for-patients/index.html	(from https://saintnicholashospital.com/category/uncategorized/)
00:16:08	23603/23603	---M--	200	added ('OK')	image/jpeg	etag:%225c33-5fac7de0ea6b9%22	https://saintnicholashospital.com/wp-content/uploads/2023/05/belly-fat-in-women-st-nicholas-hosital-1.jpg	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-content/uploads/2023/05/belly-fat-in-women-st-nicholas-hosital-1.jpg	(from https://saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/)
00:16:08	216812/216812	---M--	200	added ('OK')	image/png	etag:%228f2f11de0a9de829%22	https://i0.wp.com/saintnicholashospital.com/wp-content/uploads/2019/08/Free-VASCULAR-ACCESS-in-St-Nicholas-Hospital-.png?fit=848%2C1200&ssl=1	C:/My%20Web%20Sites/chops/i0.wp.com/saintnicholashospital.com/wp-content/uploads/2019/08/Free-VASCULAR-ACCESS-in-St-Nicholas-Hospital-c26c.png	(from https://saintnicholashospital.com/category/uncategorized/)
00:16:10	1124/1124	---MC-	200	added ('OK')	application/rss+xml	etag:%2246b6640367420a2134a4efddbef84edb%22	https://saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/feed/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/feed/index.html	(from https://saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/)
00:16:10	19990/19990	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:16:08%20GMT	https://saintnicholashospital.com/wp-json/wp/v2/posts/7767	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/wp/v2/posts/7767.json	(from https://saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/)
00:16:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:16:10%20GMT	https://saintnicholashospital.com/?p=7767	C:/My%20Web%20Sites/chops/saintnicholashospital.com/index9b31.html	(from https://saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/)
00:16:16	2988/2988	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:16:14%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2F2023%2F05%2F03%2Fbelly-fat-is-a-common-concern-for-many-women%2F	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embedc12a.json	(from https://saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/)
00:16:17	3085/3085	---MC-	200	added ('OK')	text/xml	date:Tue,%2004%20Jul%202023%2023:16:15%20GMT	https://saintnicholashospital.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaintnicholashospital.com%2F2023%2F05%2F03%2Fbelly-fat-is-a-common-concern-for-many-women%2F&format=xml	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/oembed/1.0/embed9f91	(from https://saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/)
00:16:18	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2004%20Jul%202023%2023:16:16%20GMT	https://saintnicholashospital.com/xmlrpc.php	C:/My%20Web%20Sites/chops/saintnicholashospital.com/xmlrpc.php	(from https://saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/)
00:16:18	9078/9078	---M--	200	added ('OK')	image/jpeg	etag:%222a3d5f1dbc719250%22	https://i0.wp.com/saintnicholashospital.com/wp-content/uploads/2023/05/belly-fat-in-women-st-nicholas-hosital.jpg?resize=275%2C183&ssl=1	C:/My%20Web%20Sites/chops/i0.wp.com/saintnicholashospital.com/wp-content/uploads/2023/05/belly-fat-in-women-st-nicholas-hosital782b.jpg	(from https://saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/)
00:16:19	12898/12898	---M--	200	added ('OK')	image/jpeg	etag:%22cc12f2c1a001fba2%22	https://i0.wp.com/saintnicholashospital.com/wp-content/uploads/2023/05/belly-fat-in-women-st-nicholas-hosital2.jpeg?resize=308%2C230&ssl=1	C:/My%20Web%20Sites/chops/i0.wp.com/saintnicholashospital.com/wp-content/uploads/2023/05/belly-fat-in-women-st-nicholas-hosital2e3a8.jpg	(from https://saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/)
00:16:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jul%202023%2023:16:18%20GMT	https://saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/)
00:16:20	2981/2981	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2008%20Apr%202022%2020:07:18%20GMT	https://c0.wp.com/c/6.2.2/wp-includes/js/comment-reply.min.js	C:/My%20Web%20Sites/chops/c0.wp.com/c/6.2.2/wp-includes/js/comment-reply.min.js	(from https://saintnicholashospital.com/2023/05/03/belly-fat-is-a-common-concern-for-many-women/)
00:16:23	52646/52646	---MC-	200	added ('OK')	application/rss+xml	etag:%2246b6640367420a2134a4efddbef84edb%22	https://saintnicholashospital.com/category/events/feed/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/category/events/feed/index.html	(from https://saintnicholashospital.com/category/events/)
00:16:25	8393/8393	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Jul%202023%2023:16:23%20GMT	https://saintnicholashospital.com/wp-json/wp/v2/categories/126	C:/My%20Web%20Sites/chops/saintnicholashospital.com/wp-json/wp/v2/categories/126.json	(from https://saintnicholashospital.com/category/events/)
00:16:26	45733/45733	---M--	200	added ('OK')	image/jpeg	etag:%22cfc0042ea2af0d6a%22	https://i0.wp.com/saintnicholashospital.com/wp-content/uploads/2019/09/ST.-NICHOLAS-HOSPITAL-DIABETES-SUPPORT-GROUP.jpg?fit=763%2C1080&ssl=1	C:/My%20Web%20Sites/chops/i0.wp.com/saintnicholashospital.com/wp-content/uploads/2019/09/ST.-NICHOLAS-HOSPITAL-DIABETES-SUPPORT-GROUP7223.jpg	(from https://saintnicholashospital.com/category/events/)
00:16:27	58239/58239	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jul%202023%2023:16:25%20GMT	https://saintnicholashospital.com/category/events/saintnicholashospital.com/privacy-policy/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/category/events/saintnicholashospital.com/privacy-policy/index.html	(from https://saintnicholashospital.com/category/events/)
00:16:27	113065/113065	---M--	200	added ('OK')	image/jpeg	etag:%222a077279494df5af%22	https://i0.wp.com/saintnicholashospital.com/wp-content/uploads/2019/08/August-Event-2019.-Mr.-Kofo-Majekodunmi-Dr.-Ebun-Bamgboye-Chief-Archit....jpg?fit=1200%2C668&ssl=1	C:/My%20Web%20Sites/chops/i0.wp.com/saintnicholashospital.com/wp-content/uploads/2019/08/August-Event-2019.-Mr.-Kofo-Majekodunmi-Dr.-Ebun-Bamgboye-Chief-Archit...92a1.jpg	(from https://saintnicholashospital.com/category/events/)
00:16:27	81627/81627	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:16:25%20GMT	https://saintnicholashospital.com/2020/06/30/join-arthritis-support-group-for-free/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2020/06/30/join-arthritis-support-group-for-free/index.html	(from https://saintnicholashospital.com/category/events/)
00:16:28	89773/89773	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:16:26%20GMT	https://saintnicholashospital.com/2019/12/03/walk-against-diabetes-st-nicholas-hospital-diabetes-support-group/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2019/12/03/walk-against-diabetes-st-nicholas-hospital-diabetes-support-group/index.html	(from https://saintnicholashospital.com/category/events/)
00:16:30	83304/83304	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2023:16:27%20GMT	https://saintnicholashospital.com/2019/09/19/what-you-choose-to-eat-how-much-you-eat-and-when-you-eat-are-all-important-in-keeping-your-blood-glucose-level-in-the-range/	C:/My%20Web%20Sites/chops/saintnicholashospital.com/2019/09/19/what-you-choose-to-eat-how-much-you-eat-and-when-you-eat-are-all-important-in-keeping-your-blood-glucose-level-in-the-range/index.html	(from https://saintnicholashospital.com/category/events/)
